product,kind,id,name,basis,price,scope,source_pages,status,exception
honeycomb,motor_accessory,smart_motorization:wired_charging_wand,Wired Charging Wand,,161,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:wireless_charging_wand,Wireless Charging Wand,,428,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:dc_connection_harness,DC Connection Harness,,11,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:power_distribution_panel,Power Distribution Panel,,931,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:hub,Hub,,321,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:repeater,Repeater,,107,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:smartdial_g2_remote,SmartDial G2 Remote,,268,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:color_rings_for_smartdial_g2_remote,Color Rings for SmartDial G2 Remote,,43,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:basic_remote_black,Basic Remote (black),,75,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:extension_pole_for_charging_wand,Extension Pole for Charging Wand,,75,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:charging_extension_wand,Charging Extension Wand,,,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:extension_cable,Extension Cable,,,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:charging_kit,Charging Kit,,43,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
honeycomb,motor_accessory,smart_motorization:smartsense,SmartSense,,,,[7],UNRESOLVED EXCEPTION,"SmartFit Dual and horizontal hardware passed production price/save/reopen/customer-preview checks. Motor accessories also passed production price/save/reopen/customer-preview checks. Horizontal Day & Night pricing and framed-dual per-shade price basis remain unresolved. Source mounting tables and charging-access rules are deployed; manual mounting production proof passed. Specialty net geometry is deployed; charging0345 ($1,439) and specialty0347 ($543) production boundary, save/reopen and customer-preview checks passed. Dealer comparisons remain unresolved."
palladian_shelf,configuration_field,mount_type,Mount,select,,,,UNRESOLVED EXCEPTION,Field inventoried; complete source/condition/UI/server certification pending.
